198,24193,Kent Daniels,Eric Borden,1,0
199,24193,Ankur Dave,Gene Zubovich,1,0
200,24193,Ankur Dave,Gene Zubovich,1,0
201,24193,Ankur Dave,Gene Zubovich,1,0
202,24193,Myles Gordon,Nikhil Srivastava,1,0
203,24193,Myles Gordon,Nikhil Srivastava,1,0
204,24193,Myles Gordon,Nikhil Srivastava,1,0
205,24193,Nikhil Srivastava,Myles Gordon,1,0
206,24193,Ankur Dave,Nikhil Srivastava,1,0
207,24193,Ankur Dave,Nikhil Srivastava,1,0
208,24193,Ankur Dave,Nikhil Srivastava,1,0
209,24193,Myles Gordon,Gene Zubovich,1,0
210,24193,Myles Gordon,Gene Zubovich,1,0
211,24193,Myles Gordon,Gene Zubovich,1,0
212,24193,Gene Zubovich,Myles Gordon,1,0
213,24193,Ankur Dave,Myles Gordon,1,0
214,24193,Ankur Dave,Myles Gordon,1,0
215,24193,Ankur Dave,Myles Gordon,1,0
216,24193,Nikhil Paranjape,Keaton Noon,1,0
217,24193,Nikhil Paranjape,Keaton Noon,1,0
218,24193,Nikhil Paranjape,Keaton Noon,1,0
219,24193,Keaton Noon,Nikhil Paranjape,1,0
220,24193,Reto Sutter,Zsolt Bartha,1,0
221,24193,Reto Sutter,Zsolt Bartha,1,0
222,24193,Reto Sutter,Zsolt Bartha,1,0
223,24193,Zsolt Bartha,Reto Sutter,1,0
224,24193,Duo Wang,Keaton Noon,1,0
225,24193,Duo Wang,Keaton Noon,1,0
226,24193,Duo Wang,Keaton Noon,1,0
227,24193,Nikhil Paranjape,Zsolt Bartha,1,0
228,24193,Nikhil Paranjape,Zsolt Bartha,1,0
229,24193,Nikhil Paranjape,Zsolt Bartha,1,0
230,24193,Duo Wang,Alok Singh,1,0
231,24193,Duo Wang,Alok Singh,1,0
232,24193,Duo Wang,Alok Singh,1,0
233,24193,Reto Sutter,Nikhil Paranjape,1,0
234,24193,Reto Sutter,Nikhil Paranjape,1,0
235,24193,Reto Sutter,Nikhil Paranjape,1,0
236,24193,Nikhil Paranjape,Reto Sutter,1,0
237,24193,Reto Sutter,Alok Singh,1,0
238,24193,Reto Sutter,Alok Singh,1,0
239,24193,Reto Sutter,Alok Singh,1,0
240,24193,Alok Singh,Zsolt Bartha,1,0
241,24193,Alok Singh,Zsolt Bartha,1,0
242,24193,Alok Singh,Zsolt Bartha,1,0
243,24193,Zsolt Bartha,Alok Singh,1,0
244,24193,Nikhil Paranjape,Alok Singh,1,0
245,24193,Nikhil Paranjape,Alok Singh,1,0
246,24193,Nikhil Paranjape,Alok Singh,1,0
247,24193,Duo Wang,Zsolt Bartha,1,0
248,24193,Duo Wang,Zsolt Bartha,1,0
249,24193,Duo Wang,Zsolt Bartha,1,0
250,24193,Nikhil Paranjape,Duo Wang,1,0
251,24193,Nikhil Paranjape,Duo Wang,1,0
252,24193,Nikhil Paranjape,Duo Wang,1,0
253,24109,Dominic Gaffney,Alan Jose,1,0
254,24109,Dominic Gaffney,Alan Jose,1,0
255,24109,Dominic Gaffney,Alan Jose,1,0
256,24109,Alan Jose,Dominic Gaffney,1,0
257,24109,Jeff Grant,Kim Ben Khoo,1,0
258,24109,Jeff Grant,Kim Ben Khoo,1,0
259,24109,Jeff Grant,Kim Ben Khoo,1,0
260,24109,Kim Ben Khoo,Jeff Grant,1,0
261,24109,Jeff Grant,John Kunze,1,0
262,24109,Jeff Grant,John Kunze,1,0
263,24109,Jeff Grant,John Kunze,1,0
264,24109,Jeff Grant,Alan Jose,1,0
265,24109,Jeff Grant,Alan Jose,1,0
266,24109,Jeff Grant,Alan Jose,1,0
267,24109,Kim Ben Khoo,Alan Jose,1,0
268,24109,Kim Ben Khoo,Alan Jose,1,0
269,24109,Kim Ben Khoo,Alan Jose,1,0
270,24109,Dominic Gaffney,John Kunze,1,0
271,24109,Dominic Gaffney,John Kunze,1,0
272,24109,Dominic Gaffney,John Kunze,1,0
273,24109,Jeff Grant,Dominic Gaffney,1,0
274,24109,Jeff Grant,Dominic Gaffney,1,0
275,24109,Jeff Grant,Dominic Gaffney,1,0
276,24109,Dominic Gaffney,Jeff Grant,1,0
277,24109,Dominic Gaffney,Jeff Grant,1,0
278,24109,Kim Ben Khoo,John Kunze,1,0
279,24109,Kim Ben Khoo,John Kunze,1,0
280,24109,Kim Ben Khoo,John Kunze,1,0
281,24109,Alan Jose,John Kunze,1,0
282,24109,Alan Jose,John Kunze,1,0
283,24109,Alan Jose,John Kunze,1,0
284,24109,John Kunze,Alan Jose,1,0
285,24109,Tiko Shah,Dror Matalon,1,0
286,24109,Tiko Shah,Dror Matalon,1,0
287,24109,Tiko Shah,Dror Matalon,1,0
288,24109,Jim Veitch,Christopher Tsang,1,0
289,24109,Jim Veitch,Christopher Tsang,1,0
290,24109,Jim Veitch,Christopher Tsang,1,0
291,24109,Tiko Shah,Jim Veitch,1,0
292,24109,Tiko Shah,Jim Veitch,1,0
293,24109,Tiko Shah,Jim Veitch,1,0
294,24109,Tiko Shah,Christopher Tsang,1,0
295,24109,Tiko Shah,Christopher Tsang,1,0
296,24109,Tiko Shah,Christopher Tsang,1,0
297,24109,Jim Veitch,Dror Matalon,1,0
298,24109,Jim Veitch,Dror Matalon,1,0
299,24109,Jim Veitch,Dror Matalon,1,0
300,24109,Dror Matalon,Jim Veitch,1,0
301,24109,Ashley Kayler,Dror Matalon,1,0
302,24109,Ashley Kayler,Dror Matalon,1,0
303,24109,Ashley Kayler,Dror Matalon,1,0
304,24109,Mark Modera,Ivo Plsek,1,0
305,24109,Mark Modera,Ivo Plsek,1,0
306,24109,Mark Modera,Ivo Plsek,1,0
307,24109,Ivo Plsek,Mark Modera,1,0
308,24109,Glenn Forrester,Dev Millstein,1,0
309,24109,Glenn Forrester,Dev Millstein,1,0
310,24109,Glenn Forrester,Dev Millstein,1,0
311,24109,Glenn Forrester,Ivo Plsek,1,0
312,24109,Glenn Forrester,Ivo Plsek,1,0
313,24109,Glenn Forrester,Ivo Plsek,1,0
314,24109,Ivo Plsek,Glenn Forrester,1,0
315,24109,Ben Seelig,Dev Millstein,1,0
316,24109,Ben Seelig,Dev Millstein,1,0
317,24109,Ben Seelig,Dev Millstein,1,0
318,24109,Dev Millstein,Ben Seelig,1,0
319,24109,Ivo Plsek,Dev Millstein,1,0
320,24109,Ivo Plsek,Dev Millstein,1,0
321,24109,Ivo Plsek,Dev Millstein,1,0
322,24109,Dev Millstein,Ivo Plsek,1,0
323,24109,Mark Modera,Dev Millstein,1,0
324,24109,Mark Modera,Dev Millstein,1,0
325,24109,Mark Modera,Dev Millstein,1,0
326,24109,Dev Millstein,Mark Modera,1,0
327,24109,Ben Seelig,Glenn Forrester,1,0
328,24109,Ben Seelig,Glenn Forrester,1,0
329,24109,Ben Seelig,Glenn Forrester,1,0
330,24109,Glenn Forrester,Ben Seelig,1,0
331,24109,Glenn Forrester,Mark Modera,1,0
332,24109,Glenn Forrester,Mark Modera,1,0
333,24109,Glenn Forrester,Mark Modera,1,0
334,24109,Mark Modera,Glenn Forrester,1,0
335,24109,Joe Farrell,Chris Flores,1,0
336,24109,Joe Farrell,Chris Flores,1,0
337,24109,Joe Farrell,Chris Flores,1,0
338,24109,Chris Flores,Joe Farrell,1,0
339,24109,Sonesh Surana,Mike Jensen-Akula,1,0
340,24109,Sonesh Surana,Mike Jensen-Akula,1,0
341,24109,Sonesh Surana,Mike Jensen-Akula,1,0
342,24109,Mike Jensen-Akula,Sonesh Surana,1,0
343,24109,Mike Jensen-Akula,Sonesh Surana,1,0
344,24109,Sonesh Surana,Lyle Fearnley,1,0
345,24109,Sonesh Surana,Lyle Fearnley,1,0
346,24109,Sonesh Surana,Lyle Fearnley,1,0
347,24109,Lyle Fearnley,Sonesh Surana,1,0
348,24109,Lyle Fearnley,Sonesh Surana,1,0
349,24109,Robert Ashmore,Chris Flores,1,0
350,24109,Robert Ashmore,Chris Flores,1,0
351,24109,Robert Ashmore,Chris Flores,1,0
352,24109,Chris Flores,Robert Ashmore,1,0
353,24109,Chris Flores,Mike Jensen-Akula,1,0
354,24109,Chris Flores,Mike Jensen-Akula,1,0
355,24109,Chris Flores,Mike Jensen-Akula,1,0
356,24109,Mike Jensen-Akula,Chris Flores,1,0
357,24109,Mike Jensen-Akula,Chris Flores,1,0
358,24109,Lyle Fearnley,Mike Jensen-Akula,1,0
359,24109,Lyle Fearnley,Mike Jensen-Akula,1,0
360,24109,Lyle Fearnley,Mike Jensen-Akula,1,0
361,24109,Mike Jensen-Akula,Lyle Fearnley,1,0
362,24109,Sonesh Surana,Chris Flores,1,0
363,24109,Sonesh Surana,Chris Flores,1,0
364,24109,Sonesh Surana,Chris Flores,1,0
365,24109,Chris Flores,Sonesh Surana,1,0
366,24109,Lyle Fearnley,Chris Flores,1,0
367,24109,Lyle Fearnley,Chris Flores,1,0
368,24109,Lyle Fearnley,Chris Flores,1,0
369,24109,Joe Farrell,Robert Ashmore,1,0
370,24109,Joe Farrell,Robert Ashmore,1,0
371,24109,Joe Farrell,Robert Ashmore,1,0
372,24109,Robert Ashmore,Joe Farrell,1,0
373,24109,Toby Reiner,Ken-Ichi Ueda,1,0
374,24109,Toby Reiner,Ken-Ichi Ueda,1,0
375,24109,Toby Reiner,Ken-Ichi Ueda,1,0
376,24109,Ken-Ichi Ueda,Jim Evans,1,0
377,24109,Ken-Ichi Ueda,Jim Evans,1,0
378,24109,Ken-Ichi Ueda,Jim Evans,1,0
379,24109,Jim Evans,Ken-Ichi Ueda,1,0
380,24109,Toby Reiner,Jim Evans,1,0
381,24109,Toby Reiner,Jim Evans,1,0
382,24109,Toby Reiner,Jim Evans,1,0
383,24109,Sebastien Biraud,Jamie Funk,1,0
384,24109,Sebastien Biraud,Jamie Funk,1,0
385,24109,Sebastien Biraud,Jamie Funk,1,0
386,24109,Jamie Funk,Sebastien Biraud,1,0
387,24109,Daniel Greengard,Field Maloney,1,0
388,24109,Daniel Greengard,Field Maloney,1,0
389,24109,Daniel Greengard,Field Maloney,1,0
390,24109,Sebastien Biraud,Field Maloney,1,0
391,24109,Sebastien Biraud,Field Maloney,1,0
392,24109,Sebastien Biraud,Field Maloney,1,0
393,24109,Sebastien Biraud,Daniel Greengard,1,0
394,24109,Sebastien Biraud,Daniel Greengard,1,0
395,24109,Sebastien Biraud,Daniel Greengard,1,0
396,24109,Sridhar Rajaram,Sebastien Biraud,1,0
397,24109,Sridhar Rajaram,Sebastien Biraud,1,0
398,24109,Sridhar Rajaram,Sebastien Biraud,1,0
399,24109,Sebastien Biraud,Sridhar Rajaram,1,0
400,24109,Sebastien Biraud,Sridhar Rajaram,1,0
401,24109,Matt Waid,Sebastien Biraud,1,0
402,24109,Matt Waid,Sebastien Biraud,1,0
403,24109,Matt Waid,Sebastien Biraud,1,0
404,24109,Jamie Funk,Sridhar Rajaram,1,0
405,24109,Jamie Funk,Sridhar Rajaram,1,0
406,24109,Jamie Funk,Sridhar Rajaram,1,0
407,24109,Sridhar Rajaram,Jamie Funk,1,0
408,24109,Sridhar Rajaram,Jamie Funk,1,0
409,24109,Matt Waid,Jamie Funk,1,0
410,24109,Matt Waid,Jamie Funk,1,0
411,24109,Matt Waid,Jamie Funk,1,0
412,24109,Jamie Funk,Matt Waid,1,0
413,24109,Daniel Greengard,Matt Waid,1,0
414,24109,Daniel Greengard,Matt Waid,1,0
415,24109,Daniel Greengard,Matt Waid,1,0
416,24109,Matt Waid,Daniel Greengard,1,0
417,24109,Matt Waid,Daniel Greengard,1,0
418,24109,Daniel Greengard,Jamie Funk,1,0
419,24109,Daniel Greengard,Jamie Funk,1,0
420,24109,Daniel Greengard,Jamie Funk,1,0
421,24109,Jamie Funk,Daniel Greengard,1,0
422,24109,Matt Waid,Field Maloney,1,0
423,24109,Matt Waid,Field Maloney,1,0
424,24109,Matt Waid,Field Maloney,1,0
425,24109,Kedar Viswanathan,Arbi Vartan,1,0
426,24109,Kedar Viswanathan,Arbi Vartan,1,0
427,24109,Kedar Viswanathan,Arbi Vartan,1,0
428,24109,Arbi Vartan,Kedar Viswanathan,1,0
429,24109,Arbi Vartan,Kedar Viswanathan,1,0
430,24109,Allan Dafoe,Wolfram Pohl,1,0
431,24109,Allan Dafoe,Wolfram Pohl,1,0
432,24109,Allan Dafoe,Wolfram Pohl,1,0
433,24109,Wolfram Pohl,Allan Dafoe,1,0
434,24109,Arbi Vartan,Wolfram Pohl,1,0
435,24109,Arbi Vartan,Wolfram Pohl,1,0
436,24109,Arbi Vartan,Wolfram Pohl,1,0
437,24109,Kedar Viswanathan,Allan Dafoe,1,0
438,24109,Kedar Viswanathan,Allan Dafoe,1,0
439,24109,Kedar Viswanathan,Allan Dafoe,1,0
440,24109,Allan Dafoe,Kedar Viswanathan,1,0
441,24109,Hussain Raza,Mekoce Walker,1,0
442,24109,Hussain Raza,Mekoce Walker,1,0
443,24109,Hussain Raza,Mekoce Walker,1,0
444,24109,Chris Harrelson,Robert Broesler,1,0
445,24109,Chris Harrelson,Robert Broesler,1,0
446,24109,Chris Harrelson,Robert Broesler,1,0
447,24109,Mekoce Walker,Chris Harrelson,1,0
448,24109,Mekoce Walker,Chris Harrelson,1,0
449,24109,Mekoce Walker,Chris Harrelson,1,0
450,24109,Chris Harrelson,Mekoce Walker,1,0
451,24109,Chris Harrelson,Mekoce Walker,1,0
452,24109,James Shinn,Virginie Letschert,1,0
453,24109,James Shinn,Virginie Letschert,1,0
454,24109,James Shinn,Virginie Letschert,1,0
455,24109,Tammy J Faridi,Pedrum Mohageri,1,0
456,24109,Tammy J Faridi,Pedrum Mohageri,1,0
457,24109,Tammy J Faridi,Pedrum Mohageri,1,0
458,24109,Pedrum Mohageri,Tammy J Faridi,1,0
459,24109,Pedrum Mohageri,Tammy J Faridi,1,0
460,24109,David Shabelman,Larry Dale,1,0
461,24109,David Shabelman,Larry Dale,1,0
462,24109,David Shabelman,Larry Dale,1,0
463,24109,David Shabelman,Pedrum Mohageri,1,0
464,24109,David Shabelman,Pedrum Mohageri,1,0
465,24109,David Shabelman,Pedrum Mohageri,1,0
466,24109,Larry Dale,Pedrum Mohageri,1,0
467,24109,Larry Dale,Pedrum Mohageri,1,0
468,24109,Larry Dale,Pedrum Mohageri,1,0
469,24091,Grant French,John Kunze,1,0
470,24091,Grant French,John Kunze,1,0
471,24091,Grant French,John Kunze,1,0
472,24091,Jeff Grant,Grant French,1,0
473,24091,Jeff Grant,Grant French,1,0
474,24091,Jeff Grant,Grant French,1,0
475,24091,Grant French,Jeff Grant,1,0
476,24091,Ashley Kayler,Grant French,1,0
477,24091,Ashley Kayler,Grant French,1,0
478,24091,Ashley Kayler,Grant French,1,0
479,24091,Jeff Grant,John Kunze,1,0
480,24091,Jeff Grant,John Kunze,1,0
481,24091,Jeff Grant,John Kunze,1,0
482,24091,Ashley Kayler,Jeff Grant,1,0
483,24091,Ashley Kayler,Jeff Grant,1,0
484,24091,Ashley Kayler,Jeff Grant,1,0
485,24091,Grant French,Jim Veitch,1,0
486,24091,Grant French,Jim Veitch,1,0
487,24091,Grant French,Jim Veitch,1,0
488,24091,Jeff Grant,Jim Veitch,1,0
489,24091,Jeff Grant,Jim Veitch,1,0
490,24091,Jeff Grant,Jim Veitch,1,0
491,24091,Jim Veitch,Jeff Grant,1,0
492,24091,Jim Veitch,Jeff Grant,1,0
493,24091,Jim Veitch,John Kunze,1,0
494,24091,Jim Veitch,John Kunze,1,0
